 db  | insee |   id    |    cea     |                         name                          | l5_insee | delta 
 RAN | 33529 |  616501 | 33529222VN | LIEU DIT JAUMARD                                      | 33940    | -
 RAN | 33529 |  616502 | 33529222VP | LIEU DIT LA BARRIERE                                  | 33529    | -
 RAN | 33529 |  616504 | 33529222VS | LIEU DIT SAHUC                                        | 33529    | -
 RAN | 33529 |  616510 | 33529222VY | ROUTE DE LA TESTE                                     | 33940    | -
 RAN | 33529 |  616511 | 33529222VZ | ROUTE DE LA TORCHERE                                  | 33940    | -
 RAN | 33529 |  616523 | 3352922V67 | RUE EDMOND DORE                                       | 33940    | -
 RAN | 33529 | 1908124 | 33529222YA | HAMEAU DES PECHEURS                                   | 33529    | -
 RAN | 33529 | 1910027 | 33529222YC | LOTISSEMENT LES PRES DE CAILLIVOLE                    | 33529    | -
 RAN | 33529 | 2216132 | 33529222YL | SQUARE DU VENT D AUTAN                                | 33529    | -
 RAN | 33529 | 2216142 | 33529222YT | RUE GERVAIS                                           | 33529    | -
 RAN | 33529 | 2216143 | 33529222YU | RUE ANDRE GIDE                                        | 33529    | -
 RAN | 33529 | 2216148 | 33529222YX | CHEMIN LAGRUA                                         | 33529    | -
 RAN | 33529 | 2216151 | 33529222Z2 | AVENUE DES LOUBINES                                   | 33937    | -
 RAN | 33529 | 2216157 | 33529222Z9 | IMPASSE DE L OCEAN                                    | 33529    | -
 RAN | 33529 | 2216159 | 33529222ZB | RUE DES PEUPLIERS                                     | 33529    | -
 RAN | 33529 | 2216160 | 33529222ZC | IMPASSE PEYRET POQUE                                  | 33529    | -
 RAN | 33529 | 2216161 | 33529222ZE | PLACE ROGER SARGOS                                    | 33529    | -
 RAN | 33529 | 2290982 | 33529222ZS | PLACE GABRIELLE PIERRE BLOCH                          | 33529    | -
 RAN | 33529 | 2290995 | 33529222ZV | IMPASSE DE LA CALANTE                                 | 33529    | -
 RAN | 33529 | 2291009 | 33529222ZZ | IMPASSE OSTREA EDULIS                                 | 33529    | -
 RAN | 33529 | 2291014 | 3352922323 | ROND POINT HELIOS                                     | 33937    | -
 RAN | 33529 | 2291016 | 3352922326 | ROND POINT DU MARECHAL JUIN                           | 33937    | -
 RAN | 33529 | 2291018 | 3352922327 | ESPLANADE JEAN LABAT                                  | 33940    | -
 RAN | 33529 | 2291038 | 335292232E | ROND POINT SYLVA                                      | 33529    | -
 RAN | 33529 | 2650889 | 335292233P | ROUTE DE SANGUINET                                    | 33529    | -
 RAN | 33529 | 2832454 | 3352922346 | RESIDENCE JOLIBOIS                                    | 33529    | -
 RAN | 33529 | 2844381 | 3352922347 | BOIS DU ROI DE ROME                                   | 33529    | -
 RAN | 33529 | 3001430 | 335292234H | AVENUE DU COLONEL SALDOU                              | 33937    | -
 RAN | 33529 | 3001430 | 3352923333 | AVENUE DU COLONEL SALDOU                              | 33529    | -
 RAN | 33529 | 3104726 | 335292234N | ALLEE DU SOUS BOIS                                    | 33940    | -
 RAN | 33529 | 3425920 | 335292234X | RUE MICHEL LABARTHE                                   | 33529    | -
 RAN | 33529 | 3964524 | 3352922VCB | AVENUE DES ABEILLES                                   | 33529    | -
 RAN | 33529 | 3999126 | 3352922VCC | RUE DU PETIT AIRIAL                                   | 33940    | -
 RAN | 33529 | 4143958 | 3352922XNV | ALLEE DES PARQUEURS                                   | 33529    | -
 RAN | 33529 | 4196378 | 3352922XVR | RUE ALBERT EINSTEIN                                   | 33529    | -
 RAN | 33529 | 4200233 | 3352922XXI | ALLEE DES VIVIERS                                     | 33529    | -
 RAN | 33529 | 4200239 | 3352922XXN | IMPASSE DE LA SALICORNE                               | 33529    | -
 RAN | 33529 | 4205416 | 3352922XYA | ALLEE DE NEZER                                        | 33940    | -
 RAN | 33529 | 4225526 | 3352922YBV | IMPASSE DU GENERAL DE GAULLE                          | 33529    | -
 RAN | 33529 | 4225720 | 3352922YBX | ALLEE DE L HOURIQUEY                                  | 33529    | -
 RAN | 33529 | 4225721 | 3352922YBY | RUE AUGUSTIN FRESNEL                                  | 33529    | -
 RAN | 33529 | 4249495 | 3352922YGN | RUE GILBERT MOGA                                      | 33529    | -
 RAN | 33529 | 4249496 | 3352922YGP | RUE ETIENNE TURPIN                                    | 33529    | -
 RAN | 33529 | 4249498 | 3352922YGR | RUE ANDRE DE BONNEVAL                                 | 33529    | -
 RAN | 33529 | 4251700 | 3352922YGS | ALLEE DU BRAI                                         | 33529    | -
 RAN | 33529 | 4262751 | 3352922YPS | IMPASSE DE BELLEVUE                                   | 33937    | -
 RAN | 33529 | 4333768 | 33529232PZ | IMPASSE MARCEL LEGOUEY                                | 33940    | -
 RAN | 33529 | 4333769 | 33529232R2 | RESIDENCE LES OYATS                                   | 33529    | -
 RAN | 33529 | 4357310 | 335292342H | ALLEE DES COLCHIQUES                                  | 33940    | -
 RAN | 33529 | 4357311 | 335292342I | ALLEE DES NARCISSES                                   | 33940    | -
 RAN | 33529 | 4362967 | 335292342L | RUE DU COLISEE                                        | 33529    | -
 RAN | 33529 | 4363270 | 3352923366 | SQUARE DU BASSIN                                      | 33529    | -
 RAN | 33529 | 4363270 | 3352923339 | SQUARE DU BASSIN                                      | 33937    | -
 RAN | 33529 | 4380112 | 335292342M | IMPASSE DE LA CAONE                                   | 33940    | -
 RAN | 33529 | 4390208 | 335292342P | ALLEE DES CORDIERS                                    | 33529    | -
 RAN | 33529 | 4390210 | 335292342R | IMPASSE GUYNEMER                                      | 33940    | -
 RAN | 33529 | 4406407 | 33529233Z3 | RUE DU DOMAINE DES DUNES                              | 33529    | -
 RAN | 33529 | 4437862 | 335292346N | RUE GERARD GENTIL                                     | 33529    | -
 RAN | 33529 | 4447727 | 335292347P | AVENUE PIERRE ET MARIE CURIE                          | 33529    | -
 RAN | 33529 | 4447728 | 335292347R | AVENUE JEAN HAMEAU                                    | 33529    | -
 RAN | 33529 | 4451628 | 33529234CL | IMPASSE PIERRE DEJEAN                                 | 33529    | -
 RAN | 33529 | 4457811 | 33529234EB | RUE NICOLAS APPERT                                    | 33529    | -
 RAN | 33529 | 4476097 | 33529234GZ | RUE GEORGES CHARPAK                                   | 33529    | -
 RAN | 33529 | 4485561 | 33529234HT | SQUARE JULIETTE DROUET                                | 33529    | -
 RAN | 33529 | 4485572 | 33529234HU | IMPASSE DES ONAGRES                                   | 33937    | -
 RAN | 33529 | 4485573 | 33529234HV | ALLEE DES PINASSEYRES                                 | 33529    | -
 RAN | 33529 | 4517314 | 33529234UU | IMPASSE DES LITORNES                                  | 33529    | -
 RAN | 33529 | 4517327 | 33529234UV | ALLEE SCHWAIGERN                                      | 33529    | -
 RAN | 33529 | 4526765 | 33529234X6 | IMPASSE MOUNT DE HAUT                                 | 33529    | -
 RAN | 33529 | 4526766 | 33529234X7 | IMPASSE DE LA PALINETTE                               | 33529    | -
 RAN | 33529 | 4526767 | 33529234X9 | IMPASSE DU CLOS DES DAMES                             | 33529    | -
 RAN | 33529 | 4526999 | 33529234XA | ALLEE DU DOMAINE DU CAP                               | 33529    | -
 RAN | 33529 | 4544066 | 33529234ZN | RUE DES CISTES                                        | 33529    | -
 RAN | 33529 | 4544067 | 33529234ZP | RUE DES HELIANTHEMES                                  | 33529    | -
 RAN | 33529 | 4544068 | 33529234ZR | RUE DES ASPHODELES                                    | 33529    | -
 RAN | 33529 | 4544069 | 33529234ZS | RUE DES OSMANTHES                                     | 33529    | -
 RAN | 33529 | 4544070 | 33529234ZT | RUE DES SAPONAIRES                                    | 33529    | -
 RAN | 33530 |  614843 | 3353022227 | LIEU DIT DEMEURANT                                    | 33530    | -
 RAN | 33530 | 4374149 | 33530222P6 | LOTISSEMENT LES GRANDS CHAMPS                         | 33530    | -
 RAN | 33530 | 4499517 | 33530222S6 | CHEMIN GRAND VILLAGE                                  | 33530    | -
 RAN | 33531 |  614883 | 3353122223 | LIEU DIT BALEYRAC                                     | 33531    | -
 RAN | 33531 |  614890 | 335312222C | LIEU DIT GAILLOT                                      | 33531    | -
 RAN | 33531 |  614897 | 335312222N | LIEU DIT LE BOURG                                     | 33531    | -
 RAN | 33531 |  614901 | 335312222T | LIEU DIT LE TROS                                      | 33531    | -
 RAN | 33532 |  614909 | 3353222224 | LIEU DIT BROIS OUEST                                  | 33532    | -
 RAN | 33532 |  614910 | 3353222226 | LIEU DIT CADOUE EST                                   | 33532    | -
 RAN | 33532 |  614919 | 335322222I | LIEU DIT LA MOULINASSE SUD                            | 33532    | -
 RAN | 33532 |  614922 | 335322222N | LIEU DIT LARDILLE                                     | 33532    | -
 RAN | 33533 |  614938 | 3353322224 | LE BLANC                                              | 33533    | -
 RAN | 33533 | 2229412 | 3353322236 | PLACE DE L HORLOGE                                    | 33533    | -
 RAN | 33533 | 2229925 | 335332223C | ROUTE DE LA TOURTE                                    | 33533    | -
 RAN | 33533 | 2231039 | 335332223U | RUE DES PINS FRANCS                                   | 33533    | -
 RAN | 33533 | 3374430 | 335332224E | MAILLARD                                              | 33533    | -
 RAN | 33533 | 4198906 | 33533223TZ | RUE DES ERABLES                                       | 33533    | -
 RAN | 33533 | 4208207 | 33533223VT | IMPASSE DE LA GRAVIERE                                | 33533    | -
 RAN | 33533 | 4281782 | 33533223ZG | HAMEAU DE VINCENNES                                   | 33533    | -
 RAN | 33533 | 4525000 | 33533224HN | CHEMIN DE CHAY NEUF                                   | 33533    | -
 RAN | 33534 |  614949 | 335342222G | LE CLOS DU MESNIL                                     | 33534    | -
 RAN | 33534 |  614953 | 335342222M | CHATEAU PIC                                           | 33534    | -
 RAN | 33534 |  614955 | 335342222P | LIEU DIT LA CROISIERE                                 | 33534    | -
 RAN | 33534 |  614957 | 335342222S | LIEU DIT LABATUT                                      | 33534    | -
 RAN | 33534 |  614974 | 335342223G | RUE DU PONT DE ROSE                                   | 33534    | -
 RAN | 33534 | 2843488 | 335342223S | LE CLOS DU CANTON                                     | 33534    | -
 RAN | 33534 | 4265930 | 33534222SL | DOMAINE DU PLANTEY                                    | 33534    | -
 RAN | 33534 | 4370404 | 33534222TX | RUE CAMILLE CLAUDEL                                   | 33534    | -
 RAN | 33534 | 4370405 | 33534222TY | ALLEE AUGUSTE RODIN                                   | 33534    | -
 RAN | 33534 | 4370430 | 33534222TZ | RUE SERAPHINE DE SENLIS                               | 33534    | -
 RAN | 33534 | 4381873 | 33534222U3 | CHEMIN DE LA MOTHE                                    | 33534    | -
 RAN | 33534 | 4381880 | 33534222U4 | RUE DU PONT DE MILLON                                 | 33534    | -
 RAN | 33535 |  614980 | 3353522223 | ALLEE DE LA CHAUMIERE                                 | 33535    | -
 RAN | 33535 |  614988 | 335352222C | ALLEE DU BOSQUET                                      | 33535    | -
 RAN | 33535 |  614992 | 335352222I | ALLEE DE LA FOURCADE                                  | 33535    | -
 RAN | 33535 |  615003 | 335352222X | CHATEAU SENAILHAC                                     | 33535    | -
 RAN | 33535 |  615007 | 3353522232 | CHEMIN DE CADENNE                                     | 33535    | -
 RAN | 33535 |  615024 | 335352223L | GALERIE MARCHANDE                                     | 33535    | -
 RAN | 33535 |  615029 | 335352223R | IMPASSE DU MOULIN                                     | 33535    | -
 RAN | 33535 |  615030 | 335352223S | IMPASSE DU RUISSEAU                                   | 33535    | -
 RAN | 33535 |  615049 | 335352224C | LOTISSEMENT MARGNAT                                   | 33535    | -
 RAN | 33535 |  615064 | 335352224U | HAMEAU DU COLLEGE                                     | 33535    | -
 RAN | 33535 | 2903951 | 335352224Y | ALLEE DES ORMES                                       | 33535    | -
 RAN | 33535 | 2955177 | 3353522263 | ALLEE DE BEYSSELANCE                                  | 33535    | -
 RAN | 33535 | 3411865 | 335352226A | CHEMIN DE BERINEY                                     | 33535    | -
 RAN | 33535 | 3447511 | 335352226C | LOTISSEMENT DOMAINE DE PEYCHON                        | 33535    | -
 RAN | 33535 | 4099259 | 33535224RY | LOTISSEMENT LES CHENES                                | 33535    | -
 RAN | 33535 | 4104593 | 33535224TV | LOTISSEMENT HAMEAU DE FONTAUDIN                       | 33535    | -
 RAN | 33535 | 4104603 | 33535224TX | RESIDENCE DU CHARPENTIER                              | 33535    | -
 RAN | 33535 | 4138106 | 33535224YH | RUE PASCAL                                            | 33535    | -
 RAN | 33535 | 4164189 | 33535224Z9 | LOTISSEMENT LAFOSSE                                   | 33535    | -
 RAN | 33535 | 4164194 | 33535224ZE | CHEMIN SALVADOR                                       | 33535    | -
 RAN | 33535 | 4335395 | 33535226BU | RUE NEWTON                                            | 33535    | -
 RAN | 33535 | 4408133 | 33535226GG | RUE DU BOTTELEUR                                      | 33535    | -
 RAN | 33535 | 4441366 | 33535226I6 | LOTISSEMENT VENI VIXI                                 | 33535    | -
 RAN | 33535 | 4441367 | 33535226I7 | AVENUE JEAN FRANCOIS DUPUCH                           | 33535    | -
 RAN | 33535 | 4441368 | 33535226I9 | RESIDENCE LES MESTIVES                                | 33535    | -
 RAN | 33535 | 4455347 | 33535226IM | RUE DE L EGLISE                                       | 33535    | -
 RAN | 33535 | 4471015 | 33535226LR | ROUTE DE L HERMITAGE                                  | 33535    | -
 RAN | 33535 | 4502906 | 33535226MR | AVENUE DES 4 VENTS                                    | 33535    | -
 RAN | 33535 | 4503027 | 33535226MS | RUE DE LA MEULE                                       | 33535    | -
 RAN | 33535 | 4503028 | 33535226MT | IMPASSE DU FROMENT                                    | 33535    | -
 RAN | 33535 | 4503029 | 33535226MU | ALLEE DE LA MOUTURE                                   | 33535    | -
 RAN | 33535 | 4503030 | 33535226MV | RUE DU PAIN                                           | 33535    | -
 RAN | 33535 | 4503031 | 33535226MX | RUE DU MEUNIER                                        | 33535    | -
 RAN | 33535 | 4503032 | 33535226MY | AVENUE DE LA TRIMOUILLE                               | 33535    | -
 RAN | 33535 | 4505081 | 33535226MZ | IMPASSE DU RUCHER                                     | 33535    | -
 RAN | 33535 | 4525327 | 33535226PL | CLOS DU CHATEAU                                       | 33535    | -
 RAN | 33535 | 4527923 | 33535226PM | CLOS VIGNEPIED                                        | 33535    | -
 RAN | 33535 | 4530076 | 33535226R7 | CLOS DU SOMMELIER                                     | 33535    | -
 RAN | 33535 | 4530078 | 33535226R9 | CLOS DU TONNELIER                                     | 33535    | -
 RAN | 33535 | 4530079 | 33535226RA | LOTISSEMENT VIGNEPIED                                 | 33535    | -
 RAN | 33535 | 4536330 | 33535226RV | PARC TERTIAIRE FENELON                                | 33535    | -
 RAN | 33536 |  615075 | 3353622224 | LE BOURG NORD                                         | 33536    | -
 RAN | 33536 |  615076 | 3353622226 | LE BOURG SUD                                          | 33536    | -
 RAN | 33536 |  615077 | 3353622227 | CHAMP DE NINE                                         | 33536    | -
 RAN | 33536 |  615082 | 335362222E | LA REYRE                                              | 33536    | -
 RAN | 33536 |  615088 | 335362222N | METAIRIES DE TABARTON                                 | 33536    | -
 RAN | 33536 | 4395340 | 33536222A9 | CHEMIN DE NINE                                        | 33536    | -
 RAN | 33536 | 4395341 | 33536222AA | IMPASSE JANTHIEU                                      | 33536    | -
 RAN | 33536 | 4395342 | 33536222AB | ROUTE DES LACS                                        | 33536    | -
 RAN | 33536 | 4395343 | 33536222AC | ROUTE DE L ANCIENNE GARE                              | 33536    | -
 RAN | 33536 | 4395344 | 33536222AE | ROUTE DE L ARTIGAOU                                   | 33536    | -
 RAN | 33536 | 4395345 | 33536222AG | IMPASSE DU MOUSSU                                     | 33536    | -
 RAN | 33536 | 4395347 | 33536222AH | ROUTE DU CHATEAU D EAU                                | 33536    | -
 RAN | 33536 | 4395348 | 33536222AI | IMPASSE DE NINE                                       | 33536    | -
 RAN | 33536 | 4395349 | 33536222AL | RUE DU CENTRE BOURG                                   | 33536    | -
 RAN | 33536 | 4395350 | 33536222AM | VOIE PRIVEE DU VIEUX CHENE                            | 33536    | -
 RAN | 33536 | 4395356 | 33536222AP | IMPASSE DU PALOUMEY                                   | 33536    | -
 RAN | 33536 | 4395357 | 33536222AR | VOIE PRIVEE DE LA GRAVE TAUPIERE                      | 33536    | -
 RAN | 33536 | 4395358 | 33536222AS | ROUTE DE BOUHITON                                     | 33536    | -
 RAN | 33536 | 4395359 | 33536222AT | IMPASSE DE LA REYRE                                   | 33536    | -
 RAN | 33536 | 4397137 | 33536222HH | IMPASSE DE L ANCIENNE GARE                            | 33536    | -
 RAN | 33537 |  615096 | 3353722229 | L ARGILEYRE                                           | 33537    | -
 RAN | 33537 |  615100 | 335372222E | LA GARPE                                              | 33537    | -
 RAN | 33537 |  615102 | 335372222H | LA HONTA                                              | 33537    | -
 RAN | 33537 |  615123 | 335372223B | LIEU DIT ROUCGLAND                                    | 33537    | -
 RAN | 33537 |  615128 | 335372223I | LOU CAREYROT                                          | 33537    | -
 RAN | 33537 | 2913506 | 335372223Z | PANGEROT                                              | 33537    | -
 RAN | 33537 | 4291020 | 33537222HR | LIEU DIT ILLON                                        | 33537    | -
 RAN | 33537 | 4301350 | 33537222IU | LIEU DIT TECHON EST                                   | 33537    | -
 RAN | 33537 | 4310336 | 33537222LC | LIEU DIT PEYROUTET                                    | 33537    | -
 RAN | 33537 | 4310400 | 33537222LI | LIEU DIT TIENON                                       | 33537    | -
 RAN | 33538 | 3109399 | 335382222C | RUE DE L ARDILEY                                      | 33538    | -
 RAN | 33538 | 3437082 | 335382222N | IMPASSE DE LADIGNAC                                   | 33538    | -
 RAN | 33538 | 3438408 | 335382222U | ROUTE DES ACACIAS                                     | 33538    | -
 RAN | 33538 | 3438432 | 335382222Y | ROUTE DES SARRAZINS                                   | 33538    | -
 RAN | 33538 | 3438447 | 3353822232 | ROUTE DU GRAZAC                                       | 33538    | -
 RAN | 33538 | 3455991 | 335382223L | CHEMIN DE LA CURE                                     | 33538    | -
 RAN | 33538 | 3456236 | 335382223M | IMPASSE DU ROUQUET                                    | 33538    | -
 RAN | 33538 | 4340727 | 33538222LM | ROUTE DU GRAVAT                                       | 33538    | -
 RAN | 33538 | 4485501 | 33538222NB | LES ACCACIAS                                          | 33538    | -
 RAN | 33539 | 3487937 | 335392222X | CHEMIN DE LA CAUSSADE                                 | 33539    | -
 RAN | 33539 | 3487938 | 335392222Y | CHEMIN DE LA FILAURIE                                 | 33539    | -
 RAN | 33539 | 3487942 | 3353922232 | CHEMIN DE LA RIVIERE                                  | 33539    | -
 RAN | 33539 | 3487971 | 3353922236 | CHEMIN DU PIN                                         | 33539    | -
 RAN | 33539 | 3487991 | 335392223A | CITE DES ARTIGAUX                                     | 33539    | -
 RAN | 33539 | 3488068 | 335392223R | IMPASSE DU PORT                                       | 33539    | -
 RAN | 33539 | 3488224 | 3353922242 | LIEU DIT BUSSAC                                       | 33539    | -
 RAN | 33539 | 3488283 | 335392224C | ROUTE JEAN DU GAY                                     | 33539    | -
 RAN | 33539 | 3488324 | 335392224H | LIEU DIT LAMIRAND                                     | 33539    | -
 RAN | 33539 | 3488343 | 335392224M | LIEU DIT LE GRAND BRANDA                              | 33539    | -
 RAN | 33539 | 3488348 | 335392224N | MOULIN D EMBEYRES                                     | 33539    | -
 RAN | 33539 | 3488384 | 335392224T | LIEU DIT MONTIFAUT                                    | 33539    | -
 RAN | 33539 | 3488397 | 335392224V | LIEU DIT PERREIRE                                     | 33539    | -
 RAN | 33539 | 3488399 | 335392224X | LIEU DIT PETITDROP                                    | 33539    | -
 RAN | 33539 | 3488564 | 335392226I | ROUTE DE BSN                                          | 33539    | -
 RAN | 33539 | 3488623 | 335392226T | RUE DES BERNES                                        | 33539    | -
 RAN | 33539 | 4164460 | 33539224A3 | HAMEAU DES VIGNES                                     | 33539    | -
 RAN | 33539 | 4164469 | 33539224A9 | LE CLOS DES NOISETIERS                                | 33539    | -
 RAN | 33539 | 4216559 | 33539224HZ | ROUTE DE TOULOUSE                                     | 33539    | -
 RAN | 33539 | 4252404 | 33539224SV | CHATEAU DU THIL                                       | 33539    | -
 RAN | 33539 | 4252408 | 33539224SZ | PLACE DE GAULLE                                       | 33539    | -
 RAN | 33539 | 4252409 | 33539224T2 | PLACE DU GESTAS                                       | 33539    | -
 RAN | 33539 | 4252410 | 33539224T3 | RESIDENCE BEL AIR                                     | 33539    | -
 RAN | 33539 | 4355549 | 33539224YH | LIEU DIT BOULUGUET                                    | 33539    | -
 RAN | 33539 | 4413178 | 335392263P | CLOS DU PRIEURE                                       | 33539    | -
 RAN | 33539 | 4416762 | 335392267M | CLOS DU MASCARET                                      | 33539    | -
 RAN | 33539 | 4416763 | 335392267N | DOMAINE DU MASCARET                                   | 33539    | -
 RAN | 33539 | 4459934 | 33539226AC | LOTISSEMENT DU PARC 2                                 | 33539    | -
 RAN | 33539 | 4465330 | 33539226B3 | LOTISSEMENT LA CAMARGUE                               | 33539    | -
 RAN | 33539 | 4465334 | 33539226B4 | LOTISSEMENT LES VIGNES DE VARETEDO                    | 33539    | -
 RAN | 33539 | 4465335 | 33539226B6 | LOTISSEMENT LE CLOS SEGRANSAN                         | 33539    | -
 RAN | 33540 | 2406887 | 335402222M | PLACE DE LA MAIRIE                                    | 33540    | -
 RAN | 33540 | 2722519 | 3354022239 | AVENUE DE JOINVILLE                                   | 33540    | -
 RAN | 33540 | 2727916 | 335402223L | LA BRESQUETTE                                         | 33540    | -
 RAN | 33540 | 2728810 | 335402223U | LE MOUREY                                             | 33540    | -
 RAN | 33540 | 3456274 | 335402226P | LIEU DIT LABENNE                                      | 33540    | -
 RAN | 33540 | 3456768 | 335402227L | ROUTE DE LA REDONNE                                   | 33540    | -
 RAN | 33540 | 3456997 | 335402229H | RUE DE SAINT ESTEPHE                                  | 33540    | -
 RAN | 33540 | 4161944 | 3354022677 | LIEU DIT BEAUSOLEIL                                   | 33540    | -
 RAN | 33540 | 4161945 | 3354022679 | LIEU DIT LES ADREDONS                                 | 33540    | -
 RAN | 33540 | 4161947 | 335402267B | ROUTE DU BOIS DE PERLITZ                              | 33540    | -
 RAN | 33540 | 4161948 | 335402267C | LIEU DIT LE MERIN                                     | 33540    | -
 RAN | 33540 | 4161952 | 335402267H | LIEU DIT LA ROULETTE                                  | 33540    | -
 RAN | 33540 | 4161957 | 335402267P | LIEU DIT AU BAYONS DE MAYAN                           | 33540    | -
 RAN | 33540 | 4191019 | 3354022699 | RUE DE LA BARREYRE                                    | 33540    | -
 RAN | 33540 | 4197198 | 335402269R | PLACE DE LA BRIGADE CARNOT                            | 33540    | -
 RAN | 33540 | 4203614 | 33540226M6 | LIEU DIT CAYREHOURCS                                  | 33540    | -
 RAN | 33540 | 4203617 | 33540226M7 | LIEU DIT LAPIEY                                       | 33540    | -
 RAN | 33540 | 4203618 | 33540226M9 | LIEU DIT LE VERDET                                    | 33540    | -
 RAN | 33540 | 4205066 | 33540226TN | RUE DU FOUR A CHAUX                                   | 33540    | -
 RAN | 33540 | 4217958 | 33540226VT | RUE DE SAINT LAURENT                                  | 33540    | -
 RAN | 33540 | 4217959 | 33540226VU | RUE DE SAINT NICOLAS                                  | 33540    | -
 RAN | 33540 | 4217960 | 33540226VV | RUE DU GURP                                           | 33540    | -
 RAN | 33540 | 4347389 | 335402274B | RUE ABBE GUERIN                                       | 33540    | -
 RAN | 33540 | 4348819 | 33540227RZ | PLACE DES CIRQUES                                     | 33540    | -
 RAN | 33540 | 4348825 | 33540227S7 | MAISON FORESTIERE                                     | 33540    | -
 RAN | 33540 | 4348913 | 33540227SC | RUE DES CHENES LIEGES                                 | 33540    | -
 RAN | 33540 | 4348915 | 33540227SG | RUE DES EUCALYPTUS                                    | 33540    | -
 RAN | 33540 | 4348935 | 33540227SM | CLOS DE LA BARENE                                     | 33540    | -
 RAN | 33540 | 4348936 | 33540227SN | RUE DE LA COLONIE DASSAULT                            | 33540    | -
 RAN | 33540 | 4349027 | 33540227ST | LIEU DIT LE PEY DU HAUT                               | 33540    | -
 RAN | 33540 | 4416659 | 3354022924 | RUE DES ORMES                                         | 33540    | -
 RAN | 33540 | 4416661 | 3354022926 | RUE DES SAULES                                        | 33540    | -
 RAN | 33540 | 4485141 | 335402297M | PLACE DU MARCHE                                       | 33540    | -
 RAN | 33540 | 4503054 | 335402299Z | PRE DE BINENS                                         | 33540    | -
 RAN | 33540 | 4533350 | 33540229CN | CHEMIN CASSICOUDOT                                    | 33540    | -
 RAN | 33540 | 4541735 | 33540229GN | RUE DU MOUREY                                         | 33540    | -
 RAN | 33541 | 1911145 | 3354122226 | ROUTE DE L HOPITAL                                    | 33541    | -
 RAN | 33541 | 2981679 | 335412222I | PASSAGE DE LA GRAOUSE                                 | 33541    | -
 RAN | 33541 | 2981768 | 335412222N | PLACE DE L EGLISE                                     | 33541    | -
 RAN | 33541 | 2982500 | 335412222R | ROUTE DE JAU LA COULISSE                              | 33541    | -
 RAN | 33541 | 2982633 | 335412222T | CHEMIN DE PEYLONGAN                                   | 33541    | -
 RAN | 33541 | 3109164 | 335412223U | ROUTE DU PONT DES PAYSANS                             | 33541    | -
 RAN | 33541 | 4184596 | 33541222ZY | ROUTE DE L OCEAN                                      | 33541    | -
 RAN | 33541 | 4184608 | 3354122322 | ROUTE DES GRIGOTS                                     | 33541    | -
 RAN | 33541 | 4184610 | 3354122323 | ROUTE DE GRAYAN                                       | 33541    | -
 RAN | 33541 | 4184622 | 3354122324 | CHEMIN DES PELERINS                                   | 33541    | -
 RAN | 33541 | 4184631 | 335412232C | PLACE DE LA MAIRIE                                    | 33541    | -
 RAN | 33541 | 4210628 | 335412232U | RUE DES BAINES                                        | 33541    | -
 RAN | 33541 | 4210630 | 335412232X | PASSAGE DES MOUETTES                                  | 33541    | -
 RAN | 33541 | 4384748 | 33541223EZ | PASSAGE DES ECOLIERS                                  | 33541    | -
 RAN | 33541 | 4543214 | 33541223LN | IMPASSE DE LA FONDVIVE                                | 33541    | -
 RAN | 33542 |  615228 | 3354222223 | CHATEAU DE BRAGUE                                     | 33542    | -
 RAN | 33542 |  615268 | 335422223I | LIEU DIT LE PINIER                                    | 33542    | -
 RAN | 33542 |  615297 | 335422224M | CHATEAU LA BOURDIGOLLE                                | 33542    | -
 RAN | 33542 |  615299 | 335422224P | CLOS DE BRAGUE                                        | 33542    | -
 RAN | 33542 | 3762389 | 335422224X | RUE DU SEMAPHORE                                      | 33542    | -
 RAN | 33542 | 4309085 | 33542222V7 | LIEU DIT HAUT DE VERAC                                | 33542    | -
 RAN | 33542 | 4377474 | 33542222Y2 | LIEU DIT BEL AIR                                      | 33542    | -
 RAN | 33542 | 4377537 | 33542222Y3 | LIEU DIT CLOS DE COUTET                               | 33542    | -
 RAN | 33543 |  615307 | 3354322224 | CHATEAU POMIROL LE PIN                                | 33543    | -
 RAN | 33543 |  615311 | 335432222A | LA DEMI LUNE                                          | 33543    | -
 RAN | 33543 |  615317 | 335432222I | LE ROUDEY                                             | 33543    | -
 RAN | 33543 |  615324 | 335432222T | LIEU DIT CHARRAU                                      | 33543    | -
 RAN | 33543 |  615325 | 335432222U | LIEU DIT BAURE                                        | 33543    | -
 RAN | 33543 |  615334 | 3354322236 | LIEU DIT LILOY                                        | 33543    | -
 RAN | 33543 |  615346 | 335432223N | RESIDENCE BERTRIC                                     | 33543    | -
 RAN | 33543 |  615349 | 335432223S | VAL FLEURY                                            | 33543    | -
 RAN | 33543 | 2910929 | 335432223V | LIEU DIT GARONNELLE                                   | 33543    | -
 RAN | 33543 | 4263092 | 33543222UI | IMPASSE MARIE VAL                                     | 33543    | -
 RAN | 33543 | 4263095 | 33543222UL | RUE DU DOMAINE DE JOFFRE                              | 33543    | -
 RAN | 33543 | 4312913 | 33543222YB | RUE DES ECOLES                                        | 33543    | -
 RAN | 33543 | 4488028 | 335432232L | RUE DE CARRIOT                                        | 33543    | -
 RAN | 33544 | 1908641 | 335442222P | IMPASSE MARCEL DESBLACHES                             | 33544    | -
 RAN | 33544 | 1912225 | 335442222V | RUE DE LA BRIQUETTERIE                                | 33544    | -
